ID,Prix,Quantite,Remise,CA_Brut,CA_Net,TVA
1951,308.49,42,10,12956.58,11660.922,2332.1844
1952,307.39,2,15,614.78,522.563,104.5126
1953,480.45,7,10,3363.15,3026.835,605.3670000000001
1954,212.05,24,20,5089.200000000001,4071.3600000000006,814.2720000000002
1955,47.09,45,10,2119.05,1907.1450000000002,381.4290000000001
1956,361.69,20,30,7233.8,5063.66,1012.732
1957,427.68,48,20,20528.64,16422.912,3284.5824000000002
1958,28.96,5,0,144.8,144.8,28.960000000000004
1959,244.12,7,0,1708.8400000000001,1708.8400000000001,341.76800000000003
1960,46.47,37,30,1719.3899999999999,1203.5729999999999,240.7146
1961,193.51,41,5,7933.91,7537.214499999999,1507.4429
1962,37.96,6,15,227.76,193.59599999999998,38.7192
1963,306.98,40,20,12279.2,9823.36,1964.6720000000003
1964,429.21,6,15,2575.2599999999998,2188.9709999999995,437.79419999999993
1965,222.43,45,15,10009.35,8507.9475,1701.5895
1966,421.56,15,15,6323.4,5374.889999999999,1074.9779999999998
1967,328.25,42,20,13786.5,11029.2,2205.84
1968,126.94,10,20,1269.4,1015.5200000000001,203.10400000000004
1969,352.91,25,30,8822.75,6175.924999999999,1235.185
1970,63.46,49,15,3109.54,2643.109,528.6218
1971,189.4,27,30,5113.8,3579.66,715.932
1972,432.31,36,0,15563.16,15563.16,3112.632
1973,427.46,9,5,3847.14,3654.783,730.9566
1974,109.23,33,5,3604.59,3424.3605,684.8721
1975,180.15,23,15,4143.45,3521.9325,704.3865000000001
1976,54.24,23,30,1247.52,873.2639999999999,174.65279999999998
1977,133.99,16,30,2143.84,1500.688,300.1376
1978,123.44,33,0,4073.52,4073.52,814.7040000000001
1979,177.09,49,0,8677.41,8677.41,1735.482
1980,40.55,20,15,811.0,689.35,137.87
1981,14.58,9,20,131.22,104.976,20.9952
1982,225.98,26,20,5875.48,4700.384,940.0768
1983,124.84,23,20,2871.32,2297.056,459.4112
1984,318.52,2,15,637.04,541.4839999999999,108.29679999999999
1985,411.69,49,0,20172.81,20172.81,4034.5620000000004
1986,374.61,47,20,17606.670000000002,14085.336000000003,2817.067200000001
1987,109.72,38,15,4169.36,3543.9559999999997,708.7912
1988,268.39,8,20,2147.12,1717.696,343.5392
1989,423.61,49,0,20756.89,20756.89,4151.378
1990,360.65,21,10,7573.65,6816.285,1363.257
1991,168.04,15,5,2520.6,2394.5699999999997,478.914
1992,426.78,43,0,18351.539999999997,18351.539999999997,3670.3079999999995
1993,257.3,31,0,7976.3,7976.3,1595.2600000000002
1994,341.27,27,5,9214.289999999999,8753.575499999999,1750.7151
1995,211.32,27,15,5705.639999999999,4849.793999999999,969.9587999999999
1996,325.61,20,15,6512.200000000001,5535.370000000001,1107.0740000000003
1997,356.36,13,5,4632.68,4401.046,880.2092000000001
1998,141.52,43,0,6085.360000000001,6085.360000000001,1217.0720000000001
1999,363.94,48,30,17469.12,12228.383999999998,2445.6767999999997
2000,313.16,27,15,8455.320000000002,7187.022000000001,1437.4044000000004
2001,294.22,8,0,2353.76,2353.76,470.75200000000007
2002,72.01,15,10,1080.15,972.1350000000001,194.42700000000002
2003,101.04,3,10,303.12,272.808,54.5616
2004,324.25,37,0,11997.25,11997.25,2399.4500000000003
2005,38.66,46,0,1778.36,1778.36,355.672
2006,18.14,39,30,707.46,495.222,99.0444
2007,317.03,46,20,14583.38,11666.704,2333.3408
2008,379.6,36,15,13665.6,11615.76,2323.152
2009,375.75,43,0,16157.25,16157.25,3231.4500000000003
2010,55.72,36,10,2005.92,1805.3280000000002,361.0656000000001
2011,339.38,38,10,12896.44,11606.796,2321.3592000000003
2012,436.2,23,10,10032.6,9029.34,1805.8680000000002
2013,26.4,22,15,580.8,493.67999999999995,98.73599999999999
2014,218.99,9,30,1970.91,1379.637,275.9274
2015,344.88,28,10,9656.64,8690.976,1738.1952
2016,28.16,26,5,732.16,695.5519999999999,139.1104
2017,496.21,5,5,2481.0499999999997,2356.9974999999995,471.39949999999993
2018,32.87,34,15,1117.58,949.9429999999999,189.9886
2019,146.77,36,10,5283.72,4755.348,951.0696
2020,12.27,1,10,12.27,11.043,2.2086
2021,49.58,5,5,247.89999999999998,235.50499999999997,47.101
2022,26.88,23,15,618.24,525.504,105.1008
2023,68.15,33,0,2248.9500000000003,2248.9500000000003,449.7900000000001
2024,112.4,24,10,2697.6000000000004,2427.8400000000006,485.56800000000015
2025,149.58,11,0,1645.38,1645.38,329.076
2026,396.7,13,0,5157.099999999999,5157.099999999999,1031.4199999999998
2027,301.02,22,10,6622.44,5960.196,1192.0392
2028,358.38,36,30,12901.68,9031.176,1806.2352
2029,270.83,20,30,5416.599999999999,3791.6199999999994,758.324
2030,489.6,21,15,10281.6,8739.36,1747.8720000000003
2031,491.23,48,5,23579.04,22400.088,4480.0176
2032,124.22,25,10,3105.5,2794.9500000000003,558.9900000000001
2033,420.91,5,0,2104.55,2104.55,420.9100000000001
2034,310.38,20,10,6207.6,5586.84,1117.3680000000002
2035,174.25,28,5,4879.0,4635.05,927.0100000000001
2036,307.14,31,5,9521.34,9045.273,1809.0546
2037,126.46,30,10,3793.7999999999997,3414.4199999999996,682.884
2038,136.27,30,5,4088.1000000000004,3883.695,776.739
2039,168.69,45,5,7591.05,7211.4974999999995,1442.2995
2040,406.39,30,15,12191.699999999999,10362.945,2072.589
2041,439.78,15,15,6596.7,5607.195,1121.439
2042,238.46,19,5,4530.74,4304.2029999999995,860.8406
2043,85.76,44,5,3773.44,3584.768,716.9536
2044,22.96,17,5,390.32,370.804,74.1608
2045,494.63,48,0,23742.239999999998,23742.239999999998,4748.447999999999
2046,299.74,44,15,13188.560000000001,11210.276000000002,2242.0552000000002
2047,303.36,35,20,10617.6,8494.08,1698.816
2048,133.06,29,20,3858.7400000000002,3086.992,617.3984
2049,66.16,17,15,1124.72,956.012,191.2024
2050,137.43,8,20,1099.44,879.5520000000001,175.91040000000004
2051,382.81,12,5,4593.72,4364.034,872.8068
2052,65.51,30,20,1965.3000000000002,1572.2400000000002,314.4480000000001
2053,122.85,2,20,245.7,196.56,39.312000000000005
2054,303.62,1,30,303.62,212.534,42.5068
2055,385.67,39,20,15041.130000000001,12032.904000000002,2406.5808000000006
2056,410.13,41,5,16815.329999999998,15974.563499999997,3194.9126999999994
2057,213.49,11,0,2348.3900000000003,2348.3900000000003,469.6780000000001
2058,212.22,43,10,9125.46,8212.913999999999,1642.5828
2059,62.86,10,10,628.6,565.74,113.14800000000001
2060,396.86,36,15,14286.960000000001,12143.916000000001,2428.7832000000003
2061,328.13,40,15,13125.2,11156.42,2231.284
2062,234.53,22,20,5159.66,4127.728,825.5456
2063,190.8,23,5,4388.400000000001,4168.9800000000005,833.7960000000002
2064,432.12,18,0,7778.16,7778.16,1555.632
2065,145.39,24,5,3489.3599999999997,3314.8919999999994,662.9784
2066,246.49,13,0,3204.37,3204.37,640.874
2067,190.32,46,5,8754.72,8316.983999999999,1663.3967999999998
2068,432.23,11,0,4754.530000000001,4754.530000000001,950.9060000000002
2069,152.24,38,5,5785.120000000001,5495.8640000000005,1099.1728
2070,484.56,38,20,18413.28,14730.624,2946.1248
2071,195.28,17,10,3319.76,2987.784,597.5568000000001
2072,435.88,49,5,21358.12,20290.213999999996,4058.0427999999993
2073,433.86,35,30,15185.1,10629.57,2125.914
2074,160.44,39,20,6257.16,5005.728,1001.1456000000001
2075,492.39,39,5,19203.21,18243.049499999997,3648.6098999999995
2076,212.86,25,10,5321.5,4789.35,957.8700000000001
2077,26.64,1,10,26.64,23.976000000000003,4.7952
2078,293.59,32,30,9394.88,6576.415999999999,1315.2831999999999
2079,184.85,22,30,4066.7,2846.6899999999996,569.338
2080,404.6,13,30,5259.8,3681.8599999999997,736.372
2081,384.86,6,0,2309.16,2309.16,461.832
2082,312.04,28,0,8737.12,8737.12,1747.4240000000002
2083,321.27,17,20,5461.59,4369.272,873.8544
2084,297.41,24,0,7137.84,7137.84,1427.5680000000002
2085,335.13,5,15,1675.65,1424.3025,284.8605
2086,114.58,17,10,1947.86,1753.0739999999998,350.6148
2087,334.84,44,0,14732.96,14732.96,2946.592
2088,95.34,33,0,3146.2200000000003,3146.2200000000003,629.2440000000001
2089,52.43,12,5,629.16,597.702,119.5404
2090,490.36,23,20,11278.28,9022.624000000002,1804.5248000000004
2091,116.09,4,30,464.36,325.05199999999996,65.01039999999999
2092,316.58,17,10,5381.86,4843.674,968.7348000000001
2093,338.7,14,10,4741.8,4267.62,853.524
2094,219.95,37,20,8138.15,6510.52,1302.1040000000003
2095,263.28,22,0,5792.16,5792.16,1158.432
2096,368.64,17,10,6266.88,5640.192,1128.0384000000001
2097,425.05,27,20,11476.35,9181.08,1836.2160000000001
2098,309.45,9,5,2785.0499999999997,2645.7974999999997,529.1595
2099,99.66,26,10,2591.16,2332.044,466.4088
2100,24.9,36,5,896.4,851.5799999999999,170.316
2101,398.61,40,0,15944.400000000001,15944.400000000001,3188.8800000000006
2102,378.33,34,30,12863.22,9004.253999999999,1800.8508
2103,183.39,10,15,1833.8999999999999,1558.8149999999998,311.763
2104,382.2,16,5,6115.2,5809.44,1161.888
2105,379.55,7,30,2656.85,1859.7949999999998,371.959
2106,442.72,36,15,15937.920000000002,13547.232000000002,2709.4464000000007
2107,134.65,41,5,5520.650000000001,5244.6175,1048.9235
2108,304.94,4,15,1219.76,1036.796,207.35920000000002
2109,475.34,10,30,4753.4,3327.3799999999997,665.476
2110,238.97,46,30,10992.62,7694.834,1538.9668000000001
2111,350.1,44,20,15404.400000000001,12323.520000000002,2464.7040000000006
2112,135.26,28,30,3787.2799999999997,2651.0959999999995,530.2191999999999
2113,95.14,34,5,3234.76,3073.022,614.6044
2114,123.48,2,20,246.96,197.568,39.513600000000004
2115,413.03,12,20,4956.36,3965.0879999999997,793.0176
2116,432.9,11,30,4761.9,3333.3299999999995,666.6659999999999
2117,404.17,41,10,16570.97,14913.873000000001,2982.7746000000006
2118,238.02,33,20,7854.660000000001,6283.728000000001,1256.7456000000002
2119,368.37,48,30,17681.760000000002,12377.232,2475.4464000000003
2120,53.98,12,10,647.76,582.984,116.59680000000002
2121,422.71,40,15,16908.399999999998,14372.139999999998,2874.428
2122,292.87,43,30,12593.41,8815.386999999999,1763.0774
2123,478.41,42,5,20093.22,19088.559,3817.7118000000005
2124,222.4,48,20,10675.2,8540.160000000002,1708.0320000000004
2125,170.79,9,20,1537.11,1229.688,245.93760000000003
2126,323.48,4,5,1293.92,1229.224,245.8448
2127,279.37,44,10,12292.28,11063.052000000001,2212.6104000000005
2128,197.84,33,30,6528.72,4570.104,914.0208000000001
2129,262.68,16,20,4202.88,3362.304,672.4608000000001
2130,77.42,11,15,851.62,723.877,144.7754
2131,15.75,11,0,173.25,173.25,34.65
2132,479.19,44,15,21084.36,17921.706,3584.3412
2133,392.67,43,20,16884.81,13507.848000000002,2701.5696000000007
2134,204.76,21,5,4299.96,4084.962,816.9924000000001
2135,358.13,32,15,11460.16,9741.136,1948.2272000000003
2136,335.28,17,5,5699.759999999999,5414.771999999999,1082.9543999999999
2137,343.59,15,20,5153.849999999999,4123.08,824.616
2138,346.22,48,0,16618.56,16618.56,3323.7120000000004
2139,228.83,44,10,10068.52,9061.668000000001,1812.3336000000004
2140,152.24,30,0,4567.200000000001,4567.200000000001,913.4400000000002
2141,184.03,11,20,2024.33,1619.464,323.8928
2142,364.19,36,15,13110.84,11144.214,2228.8428
2143,194.7,8,30,1557.6,1090.32,218.064
2144,89.89,42,0,3775.38,3775.38,755.076
2145,490.95,19,10,9328.05,8395.244999999999,1679.049
2146,231.92,50,30,11596.0,8117.2,1623.44
2147,378.14,9,10,3403.2599999999998,3062.9339999999997,612.5867999999999
2148,257.64,30,15,7729.2,6569.82,1313.964
2149,112.64,38,10,4280.32,3852.288,770.4576000000001
2150,216.76,14,0,3034.64,3034.64,606.928
2151,232.6,24,15,5582.4,4745.04,949.008
2152,126.57,26,20,3290.8199999999997,2632.656,526.5312
2153,46.05,30,20,1381.5,1105.2,221.04000000000002
2154,286.37,39,20,11168.43,8934.744,1786.9488000000001
2155,252.43,17,15,4291.31,3647.6135000000004,729.5227000000001
2156,417.98,33,10,13793.34,12414.006000000001,2482.8012000000003
2157,261.23,41,20,10710.43,8568.344000000001,1713.6688000000004
2158,65.14,19,5,1237.66,1175.777,235.15540000000001
2159,281.18,49,10,13777.82,12400.038,2480.0076000000004
2160,304.29,35,5,10650.150000000001,10117.642500000002,2023.5285000000003
2161,162.89,2,20,325.78,260.62399999999997,52.12479999999999
2162,97.51,40,30,3900.4,2730.2799999999997,546.0559999999999
2163,264.4,31,15,8196.4,6966.94,1393.388
2164,272.46,43,0,11715.779999999999,11715.779999999999,2343.156
2165,11.28,19,10,214.32,192.888,38.577600000000004
2166,271.42,32,20,8685.44,6948.352000000001,1389.6704000000002
2167,159.68,49,0,7824.320000000001,7824.320000000001,1564.8640000000003
2168,97.39,23,0,2239.97,2239.97,447.99399999999997
2169,268.51,3,30,805.53,563.871,112.77420000000001
2170,361.69,48,20,17361.12,13888.896,2777.7792000000004
2171,294.97,44,20,12978.68,10382.944000000001,2076.5888000000004
2172,493.04,16,5,7888.64,7494.208,1498.8416
2173,7.76,7,5,54.32,51.604,10.3208
2174,335.94,46,5,15453.24,14680.578,2936.1156
2175,442.64,38,20,16820.32,13456.256000000001,2691.2512000000006
2176,133.74,38,20,5082.120000000001,4065.696000000001,813.1392000000002
2177,184.96,21,10,3884.1600000000003,3495.744,699.1488
2178,268.97,44,10,11834.68,10651.212000000001,2130.2424000000005
2179,13.53,6,10,81.17999999999999,73.062,14.612400000000001
2180,38.61,11,10,424.71,382.239,76.4478
2181,196.33,6,0,1177.98,1177.98,235.596
2182,115.89,37,30,4287.93,3001.551,600.3102
2183,410.9,7,5,2876.2999999999997,2732.4849999999997,546.497
2184,288.34,44,5,12686.96,12052.612,2410.5224
2185,59.78,18,20,1076.04,860.832,172.1664
2186,419.89,22,0,9237.58,9237.58,1847.516
2187,263.24,22,0,5791.280000000001,5791.280000000001,1158.256
2188,153.07,9,15,1377.6299999999999,1170.9854999999998,234.19709999999998
2189,391.99,27,10,10583.73,9525.357,1905.0714
2190,461.23,46,15,21216.58,18034.093,3606.8186000000005
2191,444.52,50,15,22226.0,18892.1,3778.42
2192,119.86,3,5,359.58,341.60099999999994,68.32019999999999
2193,461.06,40,30,18442.4,12909.68,2581.936
2194,406.13,4,0,1624.52,1624.52,324.904
2195,317.85,42,15,13349.7,11347.245,2269.449
2196,476.71,9,0,4290.389999999999,4290.389999999999,858.078
2197,130.51,14,0,1827.1399999999999,1827.1399999999999,365.428
2198,131.03,17,15,2227.51,1893.3835000000001,378.67670000000004
2199,255.11,38,15,9694.18,8240.053,1648.0106
2200,344.81,11,0,3792.91,3792.91,758.582
2201,328.83,43,0,14139.689999999999,14139.689999999999,2827.938
2202,292.27,47,30,13736.689999999999,9615.682999999999,1923.1365999999998
2203,334.5,30,15,10035.0,8529.75,1705.95
2204,322.11,34,10,10951.74,9856.566,1971.3132000000003
2205,93.92,20,15,1878.4,1596.64,319.32800000000003
2206,383.45,49,0,18789.05,18789.05,3757.81
2207,400.0,47,10,18800.0,16920.0,3384.0
2208,260.6,27,10,7036.200000000001,6332.580000000001,1266.5160000000003
2209,295.89,29,20,8580.81,6864.648,1372.9296000000002
2210,462.91,46,5,21293.86,20229.167,4045.8334000000004
2211,18.74,38,15,712.1199999999999,605.3019999999999,121.06039999999999
2212,117.03,8,20,936.24,748.9920000000001,149.79840000000002
2213,96.52,14,30,1351.28,945.896,189.1792
2214,497.49,38,0,18904.62,18904.62,3780.924
2215,264.55,29,5,7671.950000000001,7288.3525,1457.6705000000002
2216,389.23,21,10,8173.83,7356.447,1471.2894000000001
2217,217.74,14,20,3048.36,2438.688,487.73760000000004
2218,31.82,6,30,190.92000000000002,133.644,26.728800000000003
2219,126.97,26,15,3301.22,2806.037,561.2074
2220,493.18,3,30,1479.54,1035.6779999999999,207.13559999999998
2221,383.75,8,15,3070.0,2609.5,521.9
2222,350.04,43,0,15051.720000000001,15051.720000000001,3010.3440000000005
2223,182.44,19,5,3466.36,3293.042,658.6084000000001
2224,210.6,32,20,6739.2,5391.360000000001,1078.2720000000002
2225,335.48,9,10,3019.32,2717.3880000000004,543.4776
2226,377.78,12,5,4533.36,4306.691999999999,861.3383999999999
2227,271.35,12,30,3256.2000000000003,2279.34,455.86800000000005
2228,220.42,22,5,4849.24,4606.777999999999,921.3555999999999
2229,170.37,25,20,4259.25,3407.4,681.48
2230,336.28,18,30,6053.039999999999,4237.127999999999,847.4255999999998
2231,362.45,15,5,5436.75,5164.912499999999,1032.9824999999998
2232,233.92,21,10,4912.32,4421.088,884.2176
2233,382.14,50,15,19107.0,16240.949999999999,3248.19
2234,303.46,13,15,3944.9799999999996,3353.2329999999997,670.6466
2235,37.6,5,5,188.0,178.6,35.72
2236,70.76,4,15,283.04,240.584,48.116800000000005
2237,59.13,23,30,1359.99,951.9929999999999,190.3986
2238,379.18,9,30,3412.62,2388.834,477.7668
2239,337.32,11,0,3710.52,3710.52,742.104
2240,369.75,34,0,12571.5,12571.5,2514.3
2241,100.57,22,10,2212.54,1991.286,398.2572
2242,295.01,4,15,1180.04,1003.034,200.60680000000002
2243,261.1,35,5,9138.5,8681.574999999999,1736.3149999999998
2244,420.29,21,15,8826.09,7502.1765,1500.4353
2245,472.01,29,15,13688.289999999999,11635.046499999999,2327.0092999999997
2246,430.34,8,30,3442.72,2409.9039999999995,481.98079999999993
2247,156.81,35,20,5488.35,4390.68,878.1360000000001
2248,442.13,21,30,9284.73,6499.311,1299.8622
2249,82.22,48,30,3946.56,2762.5919999999996,552.5183999999999
2250,233.64,13,15,3037.3199999999997,2581.7219999999998,516.3444
2251,225.3,1,0,225.3,225.3,45.06
2252,477.21,25,10,11930.25,10737.225,2147.445
2253,102.32,15,0,1534.8,1534.8,306.96
2254,414.71,1,10,414.71,373.239,74.6478
2255,443.39,44,10,19509.16,17558.244,3511.6488
2256,437.62,2,10,875.24,787.716,157.5432
2257,75.58,6,30,453.48,317.436,63.4872
2258,314.26,6,20,1885.56,1508.448,301.68960000000004
2259,106.97,21,0,2246.37,2246.37,449.274
2260,281.36,30,30,8440.800000000001,5908.56,1181.7120000000002
2261,220.09,46,5,10124.14,9617.932999999999,1923.5865999999999
2262,234.2,35,10,8197.0,7377.3,1475.46
2263,355.61,13,5,4622.93,4391.7835000000005,878.3567000000002
2264,134.97,10,20,1349.7,1079.76,215.952
2265,226.98,49,15,11122.019999999999,9453.716999999999,1890.7433999999998
2266,180.89,28,10,5064.92,4558.428,911.6856
2267,165.23,37,20,6113.509999999999,4890.808,978.1616
2268,356.99,9,5,3212.91,3052.2644999999998,610.4529
2269,257.4,31,0,7979.4,7979.4,1595.88
2270,393.47,2,10,786.94,708.2460000000001,141.64920000000004
2271,469.73,35,20,16440.55,13152.44,2630.4880000000003
2272,417.51,30,10,12525.3,11272.77,2254.554
2273,103.02,39,30,4017.7799999999997,2812.4459999999995,562.4891999999999
2274,283.61,3,5,850.83,808.2885,161.6577
2275,161.42,1,20,161.42,129.136,25.8272
2276,65.76,6,30,394.56000000000006,276.192,55.238400000000006
2277,303.32,34,0,10312.88,10312.88,2062.576
2278,443.73,35,30,15530.550000000001,10871.385,2174.277
2279,147.4,5,5,737.0,700.15,140.03
2280,269.62,36,15,9706.32,8250.372,1650.0744
2281,270.62,43,0,11636.66,11636.66,2327.332
2282,101.53,13,20,1319.89,1055.912,211.18240000000003
2283,93.45,28,5,2616.6,2485.77,497.154
2284,241.73,23,20,5559.79,4447.832,889.5664000000002
2285,81.6,33,15,2692.7999999999997,2288.8799999999997,457.77599999999995
2286,69.35,19,5,1317.6499999999999,1251.7674999999997,250.35349999999994
2287,390.12,5,30,1950.6,1365.4199999999998,273.084
2288,223.47,3,20,670.41,536.328,107.2656
2289,103.53,34,0,3520.02,3520.02,704.004
2290,301.88,9,5,2716.92,2581.074,516.2148000000001
2291,289.16,46,5,13301.36,12636.292,2527.2584
2292,88.45,27,15,2388.15,2029.9275,405.9855
2293,283.85,7,0,1986.9500000000003,1986.9500000000003,397.3900000000001
2294,444.36,41,15,18218.760000000002,15485.946000000002,3097.1892000000007
2295,240.08,39,30,9363.12,6554.184,1310.8368
2296,68.31,13,20,888.03,710.424,142.0848
2297,488.85,30,30,14665.5,10265.849999999999,2053.1699999999996
2298,396.19,39,0,15451.41,15451.41,3090.282
2299,459.78,33,30,15172.74,10620.918,2124.1836
2300,345.7,11,5,3802.7,3612.5649999999996,722.5129999999999
2301,53.79,15,30,806.85,564.795,112.959
2302,140.0,43,5,6020.0,5719.0,1143.8
2303,468.48,31,5,14522.880000000001,13796.736,2759.3472
2304,163.75,13,0,2128.75,2128.75,425.75
2305,320.85,30,30,9625.5,6737.849999999999,1347.57
2306,458.79,27,15,12387.33,10529.2305,2105.8461
2307,29.86,23,15,686.78,583.7629999999999,116.75259999999999
2308,462.28,34,0,15717.519999999999,15717.519999999999,3143.504
2309,405.67,45,5,18255.15,17342.3925,3468.4785000000006
2310,26.6,13,5,345.8,328.51,65.702
2311,96.22,43,5,4137.46,3930.587,786.1174000000001
2312,436.45,34,0,14839.3,14839.3,2967.86
2313,396.74,13,30,5157.62,3610.334,722.0668000000001
2314,418.29,20,30,8365.800000000001,5856.06,1171.2120000000002
2315,23.59,22,20,518.98,415.184,83.03680000000001
2316,494.26,36,20,17793.36,14234.688000000002,2846.9376000000007
2317,225.64,3,30,676.92,473.84399999999994,94.7688
2318,442.18,3,0,1326.54,1326.54,265.308
2319,499.9,34,30,16996.6,11897.619999999999,2379.524
2320,68.19,26,30,1772.94,1241.058,248.2116
2321,86.23,3,20,258.69,206.952,41.3904
2322,85.89,9,30,773.01,541.107,108.2214
2323,239.69,13,30,3115.97,2181.1789999999996,436.2357999999999
2324,188.02,26,20,4888.52,3910.8160000000007,782.1632000000002
2325,145.33,47,15,6830.51,5805.9335,1161.1867
2326,305.1,39,15,11898.900000000001,10114.065,2022.813
2327,321.49,44,5,14145.560000000001,13438.282000000001,2687.6564000000003
2328,257.61,38,5,9789.18,9299.721,1859.9442
2329,88.73,50,10,4436.5,3992.85,798.57
2330,20.34,43,30,874.62,612.2339999999999,122.4468
2331,478.98,48,20,22991.04,18392.832000000002,3678.5664000000006
2332,42.34,20,10,846.8000000000001,762.1200000000001,152.42400000000004
2333,61.43,9,0,552.87,552.87,110.57400000000001
2334,66.38,41,15,2721.58,2313.343,462.66859999999997
2335,61.44,45,15,2764.7999999999997,2350.08,470.016
2336,268.06,36,0,9650.16,9650.16,1930.0320000000002
2337,53.38,13,5,693.94,659.243,131.8486
2338,223.41,6,10,1340.46,1206.414,241.2828
2339,307.08,27,0,8291.16,8291.16,1658.232
2340,117.51,20,30,2350.2000000000003,1645.14,329.028
2341,179.53,22,20,3949.66,3159.728,631.9456
2342,391.9,13,0,5094.7,5094.7,1018.94
2343,65.98,12,20,791.76,633.408,126.6816
2344,443.02,49,5,21707.98,20622.581,4124.5162
2345,276.07,26,15,7177.82,6101.147,1220.2294
2346,127.63,15,5,1914.4499999999998,1818.7274999999997,363.7455
2347,254.23,9,15,2288.0699999999997,1944.8594999999998,388.9719
2348,16.05,50,10,802.5,722.25,144.45000000000002
2349,300.2,28,20,8405.6,6724.4800000000005,1344.8960000000002
2350,175.17,3,10,525.51,472.959,94.5918
2351,40.1,3,0,120.30000000000001,120.30000000000001,24.060000000000002
2352,125.83,4,15,503.32,427.822,85.5644
2353,248.43,22,0,5465.46,5465.46,1093.092
2354,493.25,27,0,13317.75,13317.75,2663.55
2355,157.13,8,0,1257.04,1257.04,251.40800000000002
2356,200.02,34,20,6800.68,5440.544000000001,1088.1088000000002
2357,294.38,17,15,5004.46,4253.791,850.7582000000001
2358,296.52,43,5,12750.359999999999,12112.841999999999,2422.5683999999997
2359,285.75,34,10,9715.5,8743.95,1748.7900000000002
2360,340.76,35,15,11926.6,10137.61,2027.5220000000002
2361,443.05,36,15,15949.800000000001,13557.33,2711.4660000000003
2362,200.71,10,5,2007.1000000000001,1906.7450000000001,381.34900000000005
2363,131.81,25,0,3295.25,3295.25,659.0500000000001
2364,28.56,12,10,342.71999999999997,308.448,61.6896
2365,154.65,3,10,463.95000000000005,417.55500000000006,83.51100000000002
2366,307.53,32,0,9840.96,9840.96,1968.192
2367,202.59,40,10,8103.6,7293.240000000001,1458.6480000000001
2368,123.97,13,10,1611.61,1450.4489999999998,290.08979999999997
2369,332.03,44,15,14609.32,12417.921999999999,2483.5843999999997
2370,81.1,1,0,81.1,81.1,16.22
2371,300.14,39,0,11705.46,11705.46,2341.092
2372,334.1,45,30,15034.500000000002,10524.150000000001,2104.8300000000004
2373,239.89,33,30,7916.37,5541.459,1108.2918
2374,194.33,23,10,4469.59,4022.6310000000003,804.5262000000001
2375,478.78,40,10,19151.199999999997,17236.079999999998,3447.216
2376,286.56,39,10,11175.84,10058.256000000001,2011.6512000000002
2377,101.09,4,5,404.36,384.142,76.8284
2378,21.16,24,5,507.84000000000003,482.44800000000004,96.48960000000001
2379,198.03,26,15,5148.78,4376.463,875.2926
2380,142.17,41,5,5828.969999999999,5537.521499999999,1107.5042999999998
2381,209.64,49,10,10272.359999999999,9245.124,1849.0248000000001
2382,162.63,41,30,6667.83,4667.481,933.4962
2383,128.97,19,5,2450.43,2327.9084999999995,465.58169999999996
2384,53.71,1,20,53.71,42.968,8.5936
2385,23.95,20,20,479.0,383.20000000000005,76.64000000000001
2386,282.17,35,10,9875.95,8888.355000000001,1777.6710000000003
2387,396.81,20,0,7936.2,7936.2,1587.24
2388,206.71,16,5,3307.36,3141.992,628.3984
2389,91.01,47,20,4277.47,3421.9760000000006,684.3952000000002
2390,268.24,4,15,1072.96,912.016,182.4032
2391,279.23,36,20,10052.28,8041.8240000000005,1608.3648000000003
2392,443.19,26,15,11522.94,9794.499,1958.8998000000001
2393,499.59,31,0,15487.289999999999,15487.289999999999,3097.458
2394,133.29,16,0,2132.64,2132.64,426.528
2395,328.58,19,0,6243.0199999999995,6243.0199999999995,1248.604
2396,119.71,29,0,3471.5899999999997,3471.5899999999997,694.318
2397,282.58,33,30,9325.14,6527.597999999999,1305.5195999999999
2398,384.46,25,5,9611.5,9130.925,1826.185
2399,33.28,14,5,465.92,442.62399999999997,88.5248
2400,398.99,6,0,2393.94,2393.94,478.788
2401,218.21,35,0,7637.35,7637.35,1527.4700000000003
2402,224.01,16,5,3584.16,3404.9519999999998,680.9904
2403,149.4,42,0,6274.8,6274.8,1254.96
2404,365.09,48,15,17524.32,14895.671999999999,2979.1344
2405,442.38,7,20,3096.66,2477.328,495.4656
2406,162.78,11,30,1790.58,1253.406,250.6812
2407,79.22,11,15,871.42,740.707,148.1414
2408,66.24,15,10,993.5999999999999,894.2399999999999,178.84799999999998
2409,198.09,38,10,7527.42,6774.678,1354.9356
2410,494.43,37,20,18293.91,14635.128,2927.0256000000004
2411,408.74,33,15,13488.42,11465.157,2293.0314
2412,438.92,22,30,9656.24,6759.3679999999995,1351.8736
2413,136.58,22,10,3004.76,2704.284,540.8568
2414,392.84,6,20,2357.04,1885.632,377.12640000000005
2415,328.25,39,0,12801.75,12801.75,2560.3500000000004
2416,108.12,8,30,864.96,605.472,121.09440000000001
2417,236.24,16,20,3779.84,3023.8720000000003,604.7744000000001
2418,417.14,45,0,18771.3,18771.3,3754.26
2419,188.26,49,10,9224.74,8302.266,1660.4532
2420,471.14,17,30,8009.38,5606.566,1121.3132
2421,384.16,42,10,16134.720000000001,14521.248000000001,2904.2496000000006
2422,476.74,48,15,22883.52,19450.992,3890.1983999999998
2423,331.6,47,10,15585.2,14026.68,2805.3360000000002
2424,332.4,36,30,11966.4,8376.48,1675.296
